id,ts_code,d_date,total_mv,row_num
5224,002499,2020-04-01,6.52,25
5225,000820,2020-04-01,7.77,26
5226,300362,2020-04-01,7.87,27
5227,600462,2020-04-01,7.9,28
5228,600306,2020-04-01,7.91,29
5229,600112,2020-04-01,8.05,30
5230,300431,2020-04-01,8.07,31
5231,600634,2020-04-01,8.12,32
5232,002072,2020-04-01,8.32,33
5233,002356,2020-04-01,8.81,34
5234,002220,2020-04-01,8.97,35
5235,603996,2020-04-01,9.12,36
5236,600247,2020-04-01,9.22,37
5237,000585,2020-04-01,9.72,38
5238,600275,2020-04-01,10.33,39
5239,000835,2020-04-01,10.55,40
5240,600385,2020-04-01,10.72,41
5241,000760,2020-04-01,10.73,42
5242,600241,2020-04-01,10.74,43
5243,000752,2020-04-01,10.76,44
5244,000679,2020-04-01,10.91,45
5245,603389,2020-04-01,10.93,46
5246,002071,2020-04-01,11.3,47
5247,600860,2020-04-01,11.33,48
5248,600599,2020-04-01,11.42,49
5249,000611,2020-04-01,11.49,50
5250,600561,2020-04-01,11.66,51
5251,002290,2020-04-01,11.72,52
5252,000691,2020-04-01,11.77,53
5253,300736,2020-04-01,11.86,54
5254,002473,2020-04-01,11.87,55
5255,000929,2020-04-01,11.89,56
5256,002200,2020-04-01,11.93,57
5257,300665,2020-04-01,11.94,58
5258,300029,2020-04-01,11.96,59
5259,600290,2020-04-01,12.08,60
5260,002633,2020-04-01,12.09,61
5261,603269,2020-04-01,12.14,62
5262,002209,2020-04-01,12.16,63
5263,000502,2020-04-01,12.24,64
5264,300592,2020-04-01,12.24,65
5265,002207,2020-04-01,12.27,66
5266,300156,2020-04-01,12.32,67
5267,600767,2020-04-01,12.34,68
5268,603729,2020-04-01,12.56,69
5269,002711,2020-04-01,12.57,70
5270,300554,2020-04-01,12.64,71
5271,300535,2020-04-01,12.79,72
5272,002569,2020-04-01,12.88,73
5273,603725,2020-04-01,12.9,74
5274,300700,2020-04-01,12.92,75
5275,000663,2020-04-01,12.93,76
5276,600506,2020-04-01,12.94,77
5277,002319,2020-04-01,13.0,78
5278,600671,2020-04-01,13.01,79
5279,603029,2020-04-01,13.05,80
5280,000638,2020-04-01,13.09,81
5281,300405,2020-04-01,13.13,82
5282,603286,2020-04-01,13.14,83
5283,600099,2020-04-01,13.15,84
5284,600768,2020-04-01,13.15,85
5285,002188,2020-04-01,13.21,86
5286,000707,2020-04-01,13.27,87
5287,600870,2020-04-01,13.29,88
5288,600243,2020-04-01,13.34,89
5289,600137,2020-04-01,13.46,90
5290,600444,2020-04-01,13.51,91
5291,002112,2020-04-01,13.51,92
5292,300557,2020-04-01,13.52,93
5293,000633,2020-04-01,13.59,94
5294,600608,2020-04-01,13.61,95
5295,002021,2020-04-01,13.62,96
5296,002921,2020-04-01,13.66,97
5297,002656,2020-04-01,13.68,98
5298,000609,2020-04-01,13.68,99
5299,300421,2020-04-01,13.7,100
5300,603088,2020-04-01,13.75,101
5301,002159,2020-04-01,13.76,102
5302,603991,2020-04-01,13.79,103
5303,603958,2020-04-01,13.8,104
5304,600493,2020-04-01,13.84,105
5305,300089,2020-04-01,13.9,106
5306,600302,2020-04-01,13.91,107
5307,600301,2020-04-01,13.94,108
5308,002857,2020-04-01,13.98,109
5309,603683,2020-04-01,14.01,110
5310,002175,2020-04-01,14.02,111
5311,000890,2020-04-01,14.05,112
5312,603329,2020-04-01,14.06,113
5313,600520,2020-04-01,14.1,114
5314,603157,2020-04-01,14.11,115
5315,600365,2020-04-01,14.16,116
5316,002667,2020-04-01,14.24,117
5317,000692,2020-04-01,14.28,118
5318,300720,2020-04-01,14.33,119
5319,300521,2020-04-01,14.36,120
5320,002629,2020-04-01,14.38,121
5321,300717,2020-04-01,14.38,122
5322,603159,2020-04-01,14.39,123
5323,002420,2020-04-01,14.4,124
5324,300330,2020-04-01,14.45,125
5325,600193,2020-04-01,14.46,126
5326,000737,2020-04-01,14.49,127
5327,600714,2020-04-01,14.52,128
5328,300716,2020-04-01,14.53,129
5329,000509,2020-04-01,14.53,130
5330,000702,2020-04-01,14.56,131
5331,300611,2020-04-01,14.57,132
5332,603076,2020-04-01,14.57,133
5333,600539,2020-04-01,14.58,134
5334,600455,2020-04-01,14.63,135
5335,600091,2020-04-01,14.78,136
5336,603917,2020-04-01,14.8,137
5337,002576,2020-04-01,14.83,138
5338,300167,2020-04-01,14.83,139
5339,300539,2020-04-01,14.85,140
5340,300321,2020-04-01,14.87,141
5341,300210,2020-04-01,14.87,142
5342,300549,2020-04-01,14.92,143
5343,600817,2020-04-01,14.93,144
5344,603908,2020-04-01,14.95,145
5345,600898,2020-04-01,14.95,146
5346,600605,2020-04-01,15.01,147
5347,300650,2020-04-01,15.04,148
5348,300721,2020-04-01,15.05,149
5349,300084,2020-04-01,15.12,150
5350,002899,2020-04-01,15.13,151
5351,300354,2020-04-01,15.16,152
5352,600355,2020-04-01,15.16,153
5353,300588,2020-04-01,15.18,154
5354,600235,2020-04-01,15.18,155
5355,300540,2020-04-01,15.2,156
5356,600992,2020-04-01,15.24,157
5357,603330,2020-04-01,15.27,158
5358,300022,2020-04-01,15.29,159
5359,300092,2020-04-01,15.29,160
5360,600212,2020-04-01,15.35,161
5361,600706,2020-04-01,15.36,162
5362,600573,2020-04-01,15.4,163
5363,002247,2020-04-01,15.4,164
5364,300090,2020-04-01,15.44,165
5365,600821,2020-04-01,15.44,166
5366,603813,2020-04-01,15.51,167
5367,002295,2020-04-01,15.56,168
5368,600615,2020-04-01,15.57,169
5369,300243,2020-04-01,15.59,170
5370,300254,2020-04-01,15.6,171
5371,002766,2020-04-01,15.6,172
5372,603829,2020-04-01,15.62,173
5373,600128,2020-04-01,15.65,174
5374,000669,2020-04-01,15.65,175
5375,603178,2020-04-01,15.66,176
5376,002883,2020-04-01,15.7,177
5377,300071,2020-04-01,15.71,178
5378,300313,2020-04-01,15.71,179
5379,000014,2020-04-01,15.71,180
5380,600847,2020-04-01,15.71,181
5381,300733,2020-04-01,15.71,182
5382,600701,2020-04-01,15.73,183
5383,002760,2020-04-01,15.73,184
5384,600148,2020-04-01,15.74,185
5385,002896,2020-04-01,15.77,186
5386,300126,2020-04-01,15.81,187
5387,600689,2020-04-01,15.88,188
5388,002144,2020-04-01,15.89,189
5389,000668,2020-04-01,15.95,190
5390,002836,2020-04-01,15.97,191
5391,002748,2020-04-01,16.06,192
5392,300668,2020-04-01,16.06,193
5393,600209,2020-04-01,16.07,194
5394,002893,2020-04-01,16.07,195
5395,600358,2020-04-01,16.11,196
5396,300402,2020-04-01,16.12,197
5397,002858,2020-04-01,16.14,198
5398,000978,2020-04-01,16.17,199
5399,600202,2020-04-01,16.18,200
5400,002604,2020-05-06,0.0,1
5401,000670,2020-05-06,0.0,2
5402,002260,2020-05-06,0.0,3
5403,002986,2020-05-06,0.0,4
5404,002987,2020-05-06,0.0,5
5405,002988,2020-05-06,0.0,6
5406,002989,2020-05-06,0.0,7
5407,300028,2020-05-06,0.0,8
5408,300104,2020-05-06,0.0,9
5409,300216,2020-05-06,0.0,10
5410,000939,2020-05-06,0.0,11
5411,000995,2020-05-06,0.0,12
5412,601778,2020-05-06,0.0,13
5413,300831,2020-05-06,0.0,14
5414,300832,2020-05-06,0.0,15
5415,300833,2020-05-06,0.0,16
5416,600891,2020-05-06,0.0,17
5417,600918,2020-05-06,0.0,18
5418,600610,2020-05-06,0.0,19
5419,603950,2020-05-06,0.0,20
5420,605001,2020-05-06,0.0,21
5421,605168,2020-05-06,0.0,22
5422,688466,2020-05-06,0.0,23
5423,688516,2020-05-06,0.0,24
5424,688566,2020-05-06,0.0,25
5425,688588,2020-05-06,0.0,26
5426,688598,2020-05-06,0.0,27
5427,600634,2020-05-06,6.22,28
5428,300362,2020-05-06,6.51,29
5429,300431,2020-05-06,6.62,30
5430,000820,2020-05-06,6.69,31
5431,002356,2020-05-06,6.86,32
5432,002499,2020-05-06,6.94,33
5433,600112,2020-05-06,7.03,34
5434,600306,2020-05-06,7.18,35
5435,002220,2020-05-06,7.36,36
5436,600247,2020-05-06,7.57,37
5437,603996,2020-05-06,8.07,38
5438,002711,2020-05-06,8.13,39
5439,000585,2020-05-06,8.19,40
5440,600241,2020-05-06,9.06,41
5441,000679,2020-05-06,9.27,42
5442,300156,2020-05-06,9.29,43
5443,600462,2020-05-06,9.5,44
5444,603389,2020-05-06,9.64,45
5445,002072,2020-05-06,9.68,46
5446,002071,2020-05-06,9.72,47
5447,000509,2020-05-06,9.74,48
5448,000835,2020-05-06,9.77,49
5449,600385,2020-05-06,9.86,50
5450,600860,2020-05-06,10.08,51
5451,000752,2020-05-06,10.15,52
5452,000890,2020-05-06,10.25,53
5453,002319,2020-05-06,10.4,54
5454,600290,2020-05-06,10.49,55
5455,002200,2020-05-06,10.55,56
5456,603157,2020-05-06,10.79,57
5457,600275,2020-05-06,10.84,58
5458,600599,2020-05-06,10.84,59
5459,600243,2020-05-06,10.88,60
5460,600561,2020-05-06,11.05,61
5461,300029,2020-05-06,11.32,62
5462,002633,2020-05-06,11.4,63
5463,000929,2020-05-06,11.42,64
5464,300736,2020-05-06,11.58,65
5465,000669,2020-05-06,11.63,66
5466,002209,2020-05-06,11.66,67
5467,300665,2020-05-06,11.76,68
5468,600311,2020-05-06,11.78,69
5469,603269,2020-05-06,12.0,70
5470,002188,2020-05-06,12.06,71
5471,600701,2020-05-06,12.11,72
5472,000502,2020-05-06,12.12,73
5473,000611,2020-05-06,12.13,74
5474,000760,2020-05-06,12.27,75
5475,002716,2020-05-06,12.29,76
5476,300405,2020-05-06,12.3,77
5477,002207,2020-05-06,12.39,78
5478,600520,2020-05-06,12.47,79
5479,000663,2020-05-06,12.49,80
5480,600768,2020-05-06,12.52,81
5481,000707,2020-05-06,12.53,82
5482,300090,2020-05-06,12.54,83
5483,600358,2020-05-06,12.62,84
5484,300535,2020-05-06,12.7,85
5485,600506,2020-05-06,12.75,86
5486,603029,2020-05-06,12.82,87
5487,002535,2020-05-06,12.83,88
5488,300592,2020-05-06,12.94,89
5489,600099,2020-05-06,12.99,90
5490,002473,2020-05-06,13.02,91
5491,000638,2020-05-06,13.03,92
5492,600767,2020-05-06,13.06,93
5493,002629,2020-05-06,13.1,94
5494,300700,2020-05-06,13.14,95
5495,300716,2020-05-06,13.31,96
5496,002052,2020-05-06,13.35,97
5497,002513,2020-05-06,13.47,98
5498,002290,2020-05-06,13.47,99
5499,300106,2020-05-06,13.5,100
5500,002112,2020-05-06,13.51,101
5501,300089,2020-05-06,13.52,102
5502,002656,2020-05-06,13.54,103
5503,603286,2020-05-06,13.55,104
5504,300554,2020-05-06,13.55,105
5505,600444,2020-05-06,13.56,106
5506,300521,2020-05-06,13.59,107
5507,600493,2020-05-06,13.63,108
5508,600137,2020-05-06,13.64,109
5509,300421,2020-05-06,13.7,110
5510,600302,2020-05-06,13.77,111
5511,600470,2020-05-06,13.77,112
5512,600778,2020-05-06,13.8,113
5513,300167,2020-05-06,13.84,114
5514,603729,2020-05-06,13.85,115
5515,000692,2020-05-06,13.91,116
5516,600365,2020-05-06,13.96,117
5517,603725,2020-05-06,13.98,118
5518,000595,2020-05-06,13.99,119
5519,300611,2020-05-06,13.99,120
5520,600671,2020-05-06,14.0,121
5521,000702,2020-05-06,14.18,122
5522,600539,2020-05-06,14.19,123
5523,002247,2020-05-06,14.21,124
5524,300084,2020-05-06,14.24,125
5525,600122,2020-05-06,14.25,126
5526,603958,2020-05-06,14.26,127
5527,300254,2020-05-06,14.33,128
5528,300313,2020-05-06,14.33,129
5529,600455,2020-05-06,14.33,130
5530,000633,2020-05-06,14.33,131
5531,600608,2020-05-06,14.4,132
5532,300557,2020-05-06,14.43,133
5533,600870,2020-05-06,14.44,134
5534,300717,2020-05-06,14.45,135
5535,300619,2020-05-06,14.49,136
5536,002569,2020-05-06,14.52,137
5537,300539,2020-05-06,14.54,138
5538,002719,2020-05-06,14.59,139
5539,603329,2020-05-06,14.6,140
5540,603159,2020-05-06,14.6,141
5541,600714,2020-05-06,14.61,142
5542,002576,2020-05-06,14.63,143
5543,000737,2020-05-06,14.65,144
5544,600892,2020-05-06,14.66,145
5545,300321,2020-05-06,14.67,146
5546,002667,2020-05-06,14.68,147
5547,300330,2020-05-06,14.72,148
5548,600821,2020-05-06,14.74,149
5549,300549,2020-05-06,14.77,150
5550,300721,2020-05-06,14.8,151
5551,600992,2020-05-06,14.83,152
5552,000691,2020-05-06,14.84,153
5553,002175,2020-05-06,14.85,154
5554,600301,2020-05-06,14.86,155
5555,600212,2020-05-06,14.89,156
5556,002857,2020-05-06,14.89,157
5557,603813,2020-05-06,14.89,158
5558,600856,2020-05-06,14.9,159
5559,600615,2020-05-06,14.93,160
5560,603090,2020-05-06,14.94,161
5561,300733,2020-05-06,14.94,162
5562,002159,2020-05-06,14.95,163
5563,002021,2020-05-06,14.99,164
5564,000803,2020-05-06,15.0,165
5565,002529,2020-05-06,15.03,166
5566,002921,2020-05-06,15.04,167
5567,300588,2020-05-06,15.05,168
5568,000985,2020-05-06,15.09,169
5569,002800,2020-05-06,15.15,170
5570,300743,2020-05-06,15.15,171
5571,300442,2020-05-06,15.17,172
5572,002899,2020-05-06,15.19,173
5573,300218,2020-05-06,15.19,174
5574,300650,2020-05-06,15.23,175
5575,603917,2020-05-06,15.24,176
5576,603908,2020-05-06,15.27,177
5577,002076,2020-05-06,15.28,178
5578,600791,2020-05-06,15.31,179
5579,600687,2020-05-06,15.33,180
5580,002205,2020-05-06,15.38,181
5581,603580,2020-05-06,15.42,182
5582,002420,2020-05-06,15.44,183
5583,600706,2020-05-06,15.45,184
5584,300720,2020-05-06,15.45,185
5585,300354,2020-05-06,15.46,186
5586,300071,2020-05-06,15.51,187
5587,300668,2020-05-06,15.56,188
5588,002910,2020-05-06,15.6,189
5589,600213,2020-05-06,15.62,190
5590,300540,2020-05-06,15.64,191
5591,002830,2020-05-06,15.65,192
5592,600605,2020-05-06,15.68,193
5593,600817,2020-05-06,15.69,194
5594,600355,2020-05-06,15.7,195
5595,600091,2020-05-06,15.7,196
5596,600677,2020-05-06,15.71,197
5597,002836,2020-05-06,15.74,198
5598,002858,2020-05-06,15.75,199
5599,000695,2020-05-06,15.79,200
5600,600677,2020-06-01,0.0,1
5601,600701,2020-06-01,0.0,2
5602,600891,2020-06-01,0.0,3
5603,600918,2020-06-01,0.0,4
5604,300362,2020-06-01,0.0,5
5605,002986,2020-06-01,0.0,6
5606,002989,2020-06-01,0.0,7
5607,300028,2020-06-01,0.0,8
5608,600485,2020-06-01,0.0,9
5609,600610,2020-06-01,0.0,10
5610,300104,2020-06-01,0.0,11
5611,300216,2020-06-01,0.0,12
5612,300837,2020-06-01,0.0,13
5613,300838,2020-06-01,0.0,14
5614,300839,2020-06-01,0.0,15
5615,300840,2020-06-01,0.0,16
5616,688106,2020-06-01,0.0,17
5617,688157,2020-06-01,0.0,18
5618,688312,2020-06-01,0.0,19
5619,688360,2020-06-01,0.0,20
5620,688505,2020-06-01,0.0,21
5621,688599,2020-06-01,0.0,22
5622,605166,2020-06-01,0.0,23
5623,688004,2020-06-01,0.0,24
5624,601827,2020-06-01,0.0,25
5625,000670,2020-06-01,0.0,26
5626,000792,2020-06-01,0.0,27
5627,000939,2020-06-01,0.0,28
5628,000995,2020-06-01,0.0,29
5629,002260,2020-06-01,0.0,30
5630,002711,2020-06-01,0.0,31
5631,300156,2020-06-01,3.23,32
5632,300090,2020-06-01,4.22,33
5633,002220,2020-06-01,4.22,34
5634,600247,2020-06-01,6.19,35
5635,000820,2020-06-01,6.25,36
5636,002356,2020-06-01,6.28,37
5637,300431,2020-06-01,6.39,38
5638,600634,2020-06-01,6.45,39
5639,603996,2020-06-01,6.72,40
5640,002499,2020-06-01,6.75,41
5641,600306,2020-06-01,7.05,42
5642,000890,2020-06-01,7.86,43
5643,600083,2020-06-01,8.03,44
5644,600112,2020-06-01,8.05,45
5645,600290,2020-06-01,8.51,46
5646,000509,2020-06-01,8.92,47
5647,000585,2020-06-01,8.92,48
5648,600385,2020-06-01,8.95,49
5649,600462,2020-06-01,9.02,50
5650,600241,2020-06-01,9.54,51
5651,002072,2020-06-01,9.56,52
5652,000669,2020-06-01,9.59,53
5653,002052,2020-06-01,9.7,54
5654,000752,2020-06-01,9.73,55
5655,000835,2020-06-01,9.9,56
5656,600243,2020-06-01,10.05,57
5657,600311,2020-06-01,10.05,58
5658,000673,2020-06-01,10.13,59
5659,603389,2020-06-01,10.43,60
5660,002535,2020-06-01,10.5,61
5661,002319,2020-06-01,10.64,62
5662,600275,2020-06-01,10.79,63
5663,002200,2020-06-01,10.86,64
5664,600561,2020-06-01,10.93,65
5665,300029,2020-06-01,10.96,66
5666,600860,2020-06-01,11.04,67
5667,603157,2020-06-01,11.05,68
5668,000760,2020-06-01,11.19,69
5669,002188,2020-06-01,11.5,70
5670,000595,2020-06-01,11.54,71
5671,603555,2020-06-01,11.57,72
5672,002719,2020-06-01,11.67,73
5673,002209,2020-06-01,11.68,74
5674,002656,2020-06-01,11.69,75
5675,002633,2020-06-01,11.71,76
5676,300736,2020-06-01,11.71,77
5677,000679,2020-06-01,11.83,78
5678,000707,2020-06-01,11.88,79
5679,002247,2020-06-01,11.91,80
5680,300665,2020-06-01,11.92,81
5681,000611,2020-06-01,11.96,82
5682,603269,2020-06-01,12.03,83
5683,002175,2020-06-01,12.06,84
5684,000929,2020-06-01,12.07,85
5685,002207,2020-06-01,12.27,86
5686,002513,2020-06-01,12.31,87
5687,002629,2020-06-01,12.32,88
5688,000502,2020-06-01,12.4,89
5689,002290,2020-06-01,12.45,90
5690,600767,2020-06-01,12.55,91
5691,300535,2020-06-01,12.58,92
5692,000017,2020-06-01,12.63,93
5693,300405,2020-06-01,12.81,94
5694,000638,2020-06-01,12.84,95
5695,002086,2020-06-01,12.86,96
5696,600122,2020-06-01,12.86,97
5697,600856,2020-06-01,12.98,98
5698,600671,2020-06-01,13.13,99
5699,002071,2020-06-01,13.14,100
5700,002473,2020-06-01,13.17,101
5701,002076,2020-06-01,13.22,102
5702,600470,2020-06-01,13.46,103
5703,000691,2020-06-01,13.51,104
5704,002112,2020-06-01,13.55,105
5705,300592,2020-06-01,13.57,106
5706,000692,2020-06-01,13.64,107
5707,300254,2020-06-01,13.69,108
5708,600493,2020-06-01,13.76,109
5709,002021,2020-06-01,13.76,110
5710,000633,2020-06-01,13.79,111
5711,002359,2020-06-01,13.81,112
5712,000663,2020-06-01,13.84,113
5713,600365,2020-06-01,13.84,114
5714,600302,2020-06-01,13.84,115
5715,002529,2020-06-01,13.88,116
5716,600778,2020-06-01,13.92,117
5717,300167,2020-06-01,13.93,118
5718,600099,2020-06-01,13.98,119
5719,603725,2020-06-01,13.98,120
5720,002569,2020-06-01,14.02,121
5721,300716,2020-06-01,14.03,122
5722,300700,2020-06-01,14.04,123
5723,603029,2020-06-01,14.12,124
5724,000702,2020-06-01,14.13,125
5725,600444,2020-06-01,14.25,126
5726,603286,2020-06-01,14.26,127
5727,000737,2020-06-01,14.27,128
5728,600608,2020-06-01,14.31,129
5729,300611,2020-06-01,14.32,130
5730,300554,2020-06-01,14.37,131
5731,600599,2020-06-01,14.43,132
5732,600137,2020-06-01,14.46,133
5733,603813,2020-06-01,14.49,134
5734,300421,2020-06-01,14.57,135
5735,600520,2020-06-01,14.65,136
5736,002667,2020-06-01,14.65,137
5737,600175,2020-06-01,14.66,138
5738,600455,2020-06-01,14.75,139
5739,300084,2020-06-01,14.78,140
5740,600069,2020-06-01,14.78,141
5741,600319,2020-06-01,14.83,142
5742,300619,2020-06-01,14.86,143
5743,600898,2020-06-01,14.87,144
5744,002766,2020-06-01,14.89,145
5745,300717,2020-06-01,14.93,146
5746,600358,2020-06-01,14.95,147
5747,002700,2020-06-01,14.95,148
5748,600355,2020-06-01,15.01,149
5749,300540,2020-06-01,15.03,150
5750,600714,2020-06-01,15.04,151
5751,300549,2020-06-01,15.12,152
5752,002159,2020-06-01,15.13,153
5753,300539,2020-06-01,15.16,154
5754,300071,2020-06-01,15.17,155
5755,603958,2020-06-01,15.17,156
5756,300478,2020-06-01,15.2,157
5757,002122,2020-06-01,15.21,158
5758,600091,2020-06-01,15.27,159
5759,603580,2020-06-01,15.29,160
5760,000806,2020-06-01,15.29,161
5761,300089,2020-06-01,15.3,162
5762,300557,2020-06-01,15.35,163
5763,300588,2020-06-01,15.36,164
5764,002716,2020-06-01,15.37,165
5765,600892,2020-06-01,15.39,166
5766,300743,2020-06-01,15.46,167
5767,300178,2020-06-01,15.47,168
5768,300354,2020-06-01,15.53,169
5769,300218,2020-06-01,15.56,170
5770,600301,2020-06-01,15.59,171
5771,002576,2020-06-01,15.59,172
5772,600791,2020-06-01,15.62,173
5773,300321,2020-06-01,15.63,174
5774,002800,2020-06-01,15.66,175
5775,300721,2020-06-01,15.67,176
5776,002921,2020-06-01,15.68,177
5777,600870,2020-06-01,15.7,178
5778,600506,2020-06-01,15.7,179
5779,600978,2020-06-01,15.72,180
5780,603683,2020-06-01,15.73,181
5781,002830,2020-06-01,15.79,182
5782,002205,2020-06-01,15.84,183
5783,603159,2020-06-01,15.88,184
5784,603729,2020-06-01,15.9,185
5785,300313,2020-06-01,15.9,186
5786,600213,2020-06-01,15.91,187
5787,600202,2020-06-01,15.95,188
5788,300668,2020-06-01,15.96,189
5789,002420,2020-06-01,15.96,190
5790,000985,2020-06-01,15.98,191
5791,300210,2020-06-01,15.98,192
5792,300312,2020-06-01,16.0,193
5793,002899,2020-06-01,16.02,194
5794,300733,2020-06-01,16.03,195
5795,600555,2020-06-01,16.03,196
5796,600796,2020-06-01,16.03,197
5797,600539,2020-06-01,16.08,198
5798,600766,2020-06-01,16.1,199
5799,603917,2020-06-01,16.1,200
5800,688488,2020-07-01,0.0,1
5801,688500,2020-07-01,0.0,2
5802,688567,2020-07-01,0.0,3
5803,688568,2020-07-01,0.0,4
5804,688579,2020-07-01,0.0,5
5805,688580,2020-07-01,0.0,6
5806,688600,2020-07-01,0.0,7
5807,688981,2020-07-01,0.0,8
5808,600891,2020-07-01,0.0,9
5809,600610,2020-07-01,0.0,10
5810,600677,2020-07-01,0.0,11
5811,600701,2020-07-01,0.0,12
5812,605108,2020-07-01,0.0,13
5813,605188,2020-07-01,0.0,14
5814,605199,2020-07-01,0.0,15
5815,688027,2020-07-01,0.0,16
5816,688060,2020-07-01,0.0,17
5817,688165,2020-07-01,0.0,18
5818,688180,2020-07-01,0.0,19
5819,688256,2020-07-01,0.0,20
5820,688277,2020-07-01,0.0,21
5821,688309,2020-07-01,0.0,22
5822,688377,2020-07-01,0.0,23
5823,000670,2020-07-01,0.0,24
5824,000792,2020-07-01,0.0,25
5825,002260,2020-07-01,0.0,26
5826,000939,2020-07-01,0.0,27
5827,000995,2020-07-01,0.0,28
5828,600485,2020-07-01,0.0,29
5829,300216,2020-07-01,0.0,30
5830,300840,2020-07-01,0.0,31
5831,300843,2020-07-01,0.0,32
5832,300845,2020-07-01,0.0,33
5833,300847,2020-07-01,0.0,34
5834,300848,2020-07-01,0.0,35
5835,300849,2020-07-01,0.0,36
5836,300850,2020-07-01,0.0,37
5837,300851,2020-07-01,0.0,38
5838,300852,2020-07-01,0.0,39
5839,002711,2020-07-01,0.0,40
5840,300362,2020-07-01,0.0,41
5841,300156,2020-07-01,3.23,42
5842,300090,2020-07-01,4.22,43
5843,300431,2020-07-01,4.88,44
5844,600634,2020-07-01,6.05,45
5845,600247,2020-07-01,6.16,46
5846,000820,2020-07-01,6.31,47
5847,002499,2020-07-01,6.44,48
5848,603996,2020-07-01,6.51,49
5849,002356,2020-07-01,7.02,50
5850,000835,2020-07-01,7.78,51
5851,000890,2020-07-01,7.97,52
5852,600671,2020-07-01,8.03,53
5853,600306,2020-07-01,8.43,54
5854,000585,2020-07-01,8.49,55
5855,600290,2020-07-01,8.74,56
5856,600599,2020-07-01,8.76,57
5857,002072,2020-07-01,9.01,58
5858,600385,2020-07-01,9.17,59
5859,600462,2020-07-01,9.39,60
5860,600241,2020-07-01,9.51,61
5861,600083,2020-07-01,9.59,62
5862,002071,2020-07-01,9.67,63
5863,603157,2020-07-01,9.69,64
5864,600112,2020-07-01,9.73,65
5865,603389,2020-07-01,10.06,66
5866,002052,2020-07-01,10.07,67
5867,000673,2020-07-01,10.21,68
5868,600311,2020-07-01,10.38,69
5869,002535,2020-07-01,10.74,70
5870,000752,2020-07-01,10.76,71
5871,002175,2020-07-01,10.85,72
5872,002200,2020-07-01,10.92,73
5873,603555,2020-07-01,10.94,74
5874,300029,2020-07-01,11.02,75
5875,600561,2020-07-01,11.07,76
5876,600243,2020-07-01,11.15,77
5877,002188,2020-07-01,11.17,78
5878,000707,2020-07-01,11.19,79
5879,000669,2020-07-01,11.23,80
5880,002719,2020-07-01,11.27,81
5881,000760,2020-07-01,11.35,82
5882,002656,2020-07-01,11.47,83
5883,002319,2020-07-01,11.54,84
5884,002209,2020-07-01,11.77,85
5885,600767,2020-07-01,11.87,86
5886,000611,2020-07-01,11.99,87
5887,002633,2020-07-01,12.0,88
5888,603269,2020-07-01,12.04,89
5889,300665,2020-07-01,12.17,90
5890,000929,2020-07-01,12.32,91
5891,600860,2020-07-01,12.4,92
5892,002629,2020-07-01,12.4,93
5893,002473,2020-07-01,12.43,94
5894,000679,2020-07-01,12.51,95
5895,002247,2020-07-01,12.59,96
5896,002290,2020-07-01,12.62,97
5897,300405,2020-07-01,12.68,98
5898,600768,2020-07-01,12.73,99
5899,300535,2020-07-01,12.74,100
5900,000595,2020-07-01,12.76,101
5901,000017,2020-07-01,12.79,102
5902,000509,2020-07-01,12.79,103
5903,000502,2020-07-01,12.83,104
5904,000638,2020-07-01,12.9,105
5905,002086,2020-07-01,12.93,106
5906,300736,2020-07-01,12.95,107
5907,600614,2020-07-01,12.97,108
5908,600520,2020-07-01,12.99,109
5909,600734,2020-07-01,13.01,110
5910,600319,2020-07-01,13.07,111
5911,600122,2020-07-01,13.2,112
5912,300312,2020-07-01,13.22,113
5913,002359,2020-07-01,13.26,114
5914,600493,2020-07-01,13.38,115
5915,000663,2020-07-01,13.43,116
5916,600856,2020-07-01,13.53,117
5917,600146,2020-07-01,13.58,118
5918,000633,2020-07-01,13.59,119
5919,300700,2020-07-01,13.61,120
5920,300716,2020-07-01,13.63,121
5921,002207,2020-07-01,13.63,122
5922,000692,2020-07-01,13.75,123
5923,300167,2020-07-01,13.75,124
5924,600778,2020-07-01,13.77,125
5925,002716,2020-07-01,13.83,126
5926,002021,2020-07-01,13.83,127
5927,300254,2020-07-01,13.98,128
5928,600470,2020-07-01,13.98,129
5929,600275,2020-07-01,14.04,130
5930,300478,2020-07-01,14.07,131
5931,600355,2020-07-01,14.17,132
5932,002766,2020-07-01,14.21,133
5933,300421,2020-07-01,14.21,134
5934,300106,2020-07-01,14.22,135
5935,600099,2020-07-01,14.24,136
5936,600444,2020-07-01,14.28,137
5937,603286,2020-07-01,14.31,138
5938,603029,2020-07-01,14.32,139
5939,300554,2020-07-01,14.33,140
5940,300611,2020-07-01,14.33,141
5941,300619,2020-07-01,14.34,142
5942,000702,2020-07-01,14.4,143
5943,600455,2020-07-01,14.47,144
5944,600302,2020-07-01,14.5,145
5945,603813,2020-07-01,14.53,146
5946,600086,2020-07-01,14.58,147
5947,000737,2020-07-01,14.6,148
5948,002529,2020-07-01,14.61,149
5949,002159,2020-07-01,14.63,150
5950,300071,2020-07-01,14.64,151
5951,600608,2020-07-01,14.7,152
5952,600137,2020-07-01,14.73,153
5953,600870,2020-07-01,14.81,154
5954,300549,2020-07-01,14.83,155
5955,300313,2020-07-01,14.84,156
5956,300022,2020-07-01,14.87,157
5957,300084,2020-07-01,14.93,158
5958,002513,2020-07-01,14.93,159
